id,text,label
503," Прекрасный облик в зеркале ты видишь,
 И, если повторить не поспешишь
 Свои черты, природу ты обидишь,
 Благословенья женщину лишишь.

 Какая смертная не будет рада
 Отдать тебе нетронутую новь?
 Или бессмертия тебе не надо, -
 Так велика к себе твоя любовь?

 Для материнских глаз ты - отраженье
 Давно промчавшихся апрельских дней.
 И ты найдешь под, старость утешенье
 В таких же окнах юности твоей.

 Но, ограничив жизнь своей судьбою,
 Ты сам умрешь, и образ твой - с тобою.",сонета
504," Растратчик милый, расточаешь ты
 Свое наследство в буйстве сумасбродном.
 Природа нам не дарит красоты,
 Но в долг дает - свободная свободным.

 Прелестный скряга, ты присвоить рад
 То, что дано тебе для передачи.
 Несчитанный ты укрываешь клад,
 Не становясь от этого богаче.

 Ты заключаешь сделки сам с собой,
 Себя лишая прибылей богатых.
 И в грозный час, назначенный судьбой,
 Какой отчет отдашь в своих растратах?

 С тобою образ будущих времен,
 Невоплощенный, будет погребен.",сонета
505," Украдкой время с тонким мастерством
 Волшебный праздник создает для глаз.
 И то же время в беге круговом
 Уносит все, что радовало нас.

 Часов и дней безудержный поток
 Уводит лето в сумрак зимних дней,
 Где нет листвы, застыл в деревьях сок,
 Земля мертва и белый плащ на ней.

 И только аромат цветущих роз -
 Летучий пленник, запертый в стекле, -
 Напоминает в стужу и мороз
 О том, что лето было на земле.

 Свой прежний блеск утратили цветы,
 Но сохранили душу красоты.",сонета
506," Смотри же, чтобы жесткая рука
 Седой зимы в саду не побывала,
 Пока не соберешь цветов, пока
 Весну не перельешь в хрусталь фиала.

 Как человек, что драгоценный вклад
 С лихвой обильной получил обратно,
 Себя себе вернуть ты будешь рад
 С законной прибылью десятикратной.

 Ты будешь жить на свете десять раз,
 Десятикратно в детях повторенный,
 И вправе будешь в свой последний час
 Торжествовать над смертью покоренной.

 Ты слишком щедро одарен судьбой,
 Чтоб совершенство умерло с тобой.",сонета
507," Пылающую голову рассвет
 Приподымает с ложа своего,
 И все земное шлет ему привет,
 Лучистое встречая божество.

 Когда в расцвете сил, в полдневный час,
 Светило смотрит с высоты крутой, -
 С каким восторгом миллионы глаз
 Следят за колесницей золотой!

 Когда же солнце завершает круг
 И катится устало на закат,
 Глаза его поклонников и слуг
 Уже в другую сторону глядят.

 Оставь же сына, юность хороня.
 Он встретит солнце завтрашнего дня!",сонета
508," Ты - музыка, но звукам музыкальным
 Ты внемлешь с непонятною тоской.
 Зачем же любишь то, что так печально,
 Встречаешь муку радостью такой?

 Где тайная причина этой муки?
 Не потому ли грустью ты объят,
 Что стройно согласованные звуки
 Упреком одиночеству звучат?

 Прислушайся, как дружественно струны
 Вступают в строй и голос подают, -
 Как будто мать, отец и отрок юный
 В счастливом единении поют.

 Нам говорит согласье струн в концерте,
 Что одинокий путь подобен смерти.",сонета
509," Должно быть, опасаясь вдовьих слез,
 Ты не связал себя ни с кем любовью.
 Но если б грозный рок тебя унес,
 Весь мир надел бы покрывало вдовье.

 В своем ребенке скорбная вдова
 Любимых черт находит отраженье.
 А ты не оставляешь существа,
 В котором свет нашел бы утешенье.

 Богатство, что растрачивает мот,
 Меняя место, в мире остается.
 А красота бесследно промелькнет,
 И молодость, исчезнув, не вернется.

 Кто предает себя же самого -
 Не любит в этом мире никого!",сонета
510," По совести скажи: кого ты любишь?
 Ты знаешь, любят многие тебя.
 Но так беспечно молодость ты губишь,
 Что ясно всем - живешь ты, не любя.

 Свои лютый враг, не зная сожаленья,
 Ты разрушаешь тайно день за днем
 Великолепный, ждущий обновленья,
 К тебе в наследство перешедший дом.

 Переменись - и я прощу обиду,
 В душе любовь, а не вражду пригрей.
 Будь так же нежен, как прекрасен с виду,
 И стань к себе щедрее и добрей.

 Пусть красота живет не только ныне,
 Но повторит себя в любимом сыне.",сонета
511," Мы вянем быстро - так же, как растем.
 Растем в потомках, в новом урожае.
 Избыток сил в наследнике твоем
 Считай своим, с годами остывая.

 Вот мудрости и красоты закон.
 А без него царили бы на свете
 Безумье, старость до конца времён
 И мир исчез бы в шесть десятилетий.

 Пусть тот, кто жизни и земле не мил, -
 Безликий, грубый, - гибнет невозвратно.
 А ты дары такие получил,
 Что возвратить их можешь многократно.

 Ты вырезан искусно, как печать,
 Чтобы векам свой оттиск передать.",сонета
512," Когда часы мне говорят, что свет
 Потонет скоро в грозной тьме ночной,
 Когда фиалки вянет нежный цвет
 И темный локон блещет сединой,

 Когда листва несется вдоль дорог,
 В полдневный зной хранившая стада,
 И нам кивает с погребальных дрог
 Седых снопов густая борода, -

 Я думаю о красоте твоей,
 О том, что ей придется отцвести,
 Как всем цветам лесов, лугов, полей,
 Где новое готовится расти.

 Но если смерти серп неумолим,
 Оставь потомков, чтобы спорить с ним!",сонета
513," Не изменяйся, будь самим собой.
 Ты можешь быть собой, пока живешь.
 Когда же смерть разрушит образ твой,
 Пусть будет кто-то на тебя похож.

 Тебе природой красота дана
 На очень краткий срок, и потому
 Пускай по праву перейдет она
 К наследнику прямому твоему.

 В заботливых руках прекрасный дом
 Не дрогнет перед натиском зимы,
 И никогда не воцарится в нем
 Дыханье смерти, холода и тьмы.

 О, пусть, когда настанет твой конец,
 Звучат слова: ""Был у меня отец!""",сонета
514," Я не по звездам о судьбе гадаю,
 И астрономия не скажет мне,
 Какие звезды в небе к урожаю,
 К чуме, пожару, голоду, войне.

 Не знаю я, ненастье иль погоду
 Сулит зимой и летом календарь,
 И не могу судить по небосводу,
 Какой счастливей будет государь.

 Но вижу я в твоих глазах предвестье,
 По неизменным звездам узнаю,
 Что правда с красотой пребудут вместе,
 Когда продлишь в потомках жизнь свою.

 А если нет - под гробовой плитою
 Исчезнет правда вместе с красотою.",сонета
515," Когда подумаю, что миг единый
 От увяданья отделяет рост,
 Что этот мир - подмостки, где картины
 Сменяются под волхвованье звезд,

 Что нас, как всходы нежные растений,
 Растят и губят те же небеса,
 Что смолоду в нас бродит сок весенний,
 Но вянет наша сила и краса, -

 О, как я дорожу твоей весною,
 Твоей прекрасной юностью в цвету.
 А время на тебя идет войною
 И день твой ясный гонит в темноту.

 Но пусть мой стих, как острый нож садовый,
 Твой век возобновит прививкой новой.",сонета
516," Но если время нам грозит осадой,
 То почему в расцвете сил своих
 Не защитишь ты молодость оградой
 Надежнее, чем мой бесплодный стих?

 Вершины ты достиг пути земного,
 И столько юных девственных сердец
 Твой нежный облик повторить готовы,
 Как не повторит кисть или резец.

 Так жизнь исправит всё, что изувечит.
 И если ты любви себя отдашь,
 Она тебя верней увековечит,
 Чем этот беглый, хрупкий карандаш.

 Отдав себя, ты сохранишь навеки
 Себя в созданье новом - в человеке.",сонета
517," Как мне уверить в доблестях твоих
 Тех, до кого дойдет моя страница?
 Но знает Бог, что этот скромный стих
 Сказать не может больше, чем гробница.

 Попробуй я оставить твой портрет,
 Изобразить стихами взор чудесный, -
 Потомок только скажет: ""Лжет поэт,
 Придав лицу земному свет небесный!""

 И этот старый, пожелтевший лист
 Отвергнет он, как болтуна седого,
 Сказав небрежно: ""Старый плут речист,
 Да правды нет в его речах ни слова!""

 Но, доживи твой сын до этих дней,
 Ты жил бы в нем, как и в строфе моей.",сонета
518," Сравню ли с летним днем твои черты?
 Но ты милей, умеренней и краше.
 Ломает буря майские цветы,
 И так недолговечно лето наше!

 То нам слепит глаза небесный глаз,
 То светлый лик скрывает непогода.
 Ласкает, нежит и терзает нас
 Своей случайной прихотью природа.

 А у тебя не убывает день,
 Не увядает солнечное лето.
 И смертная тебя не скроет тень -
 Ты будешь вечно жить в строках поэта.

 Среди живых ты будешь до тех пор,
 Доколе дышит грудь и видит взор.",сонета
519," Ты притупи, о время, когти льва,
 Клыки из пасти леопарда рви,
 В прах обрати земные существа
 И феникса сожги в его крови.

 Зимою, летом, осенью, весной
 Сменяй улыбок слезы, плачем - смех.
 Что хочешь делай с миром и со мной, -
 Один тебе я запрещаю грех.

 Чело, ланиты друга моего
 Не борозди тупым своим резцом.
 Пускай черты прекрасные его
 Для всех времен послужат образцом.

 А коль тебе не жаль его ланит,
 Мой стих его прекрасным сохранит!",сонета
520," Лик женщины, но строже, совершенней
 Природы изваяло мастерство.
 По-женски ты красив, но чужд измене,
 Царь и царица сердца моего.

 Твои нежный взор лишен игры лукавой,
 Но золотит сияньем все вокруг.
 Он мужествен и властью величавой
 Друзей пленяет и разит подруг.

 Тебя природа женщиною милой
 Задумала, но, страстью пленена,
 Она меня с тобою разлучила,
 А женщин осчастливила она.

 Пусть будет так. Но вот мое условье:
 Люби меня, а их дари любовью.",сонета
521," Не соревнуюсь я с творцами од,
 Которые раскрашенным богиням
 В подарок преподносят небосвод
 Со всей землей и океаном синим.

 Пускай они для украшенья строф
 Твердят в стихах, между собою споря,
 О звездах неба, о венках цветов,
 О драгоценностях земли и моря.

 В любви и в слове - правда мой закон,
 И я пишу, что милая прекрасна,
 Как все, кто смертной матерью рожден,
 А не как солнце или месяц ясный.

 Я не хочу хвалить любовь мою, -
 Я никому ее не продаю!",сонета
522," Лгут зеркала, - какой же я старик!
 Я молодость твою делю с тобою.
 Но если дни избороздят твои лик,
 Я буду знать, что побежден судьбою.

 Как в зеркало, глядясь в твои черты,
 Я самому себе кажусь моложе.
 Мне молодое сердце даришь ты,
 И я тебе свое вручаю тоже.

 Старайся же себя оберегать -
 Не для себя: хранишь ты сердце друга.
 А я готов, как любящая мать,
 Беречь твое от горя и недуга.

 Одна судьба у наших двух сердец:
 Замрет мое - и твоему конец!",сонета
523," Как тот актер, который, оробев,
 Теряет нить давно знакомой роли,
 Как тот безумец, что, впадая в гнев,
 В избытке сил теряет силу воли, -

 Так я молчу, не зная, что сказать,
 Не оттого, что сердце охладело.
 Нет, на мои уста кладет печать
 Моя любовь, которой нет предела.

 Так пусть же книга говорит с тобой.
 Пускай она, безмолвный мой ходатай,
 Идет к тебе с признаньем и мольбой
 И справедливой требует расплаты.

 Прочтешь ли ты слова любви немой?
 Услышишь ли глазами голос мой?",сонета
524," Мой глаз гравером стал и образ твои
 Запечатлел в моей груди правдиво.
 С тех пор служу я рамою живой,
 А лучшее в искусстве - перспектива.

 Сквозь мастера смотри на мастерство,
 Чтоб свой портрет увидеть в этой раме.
 Та мастерская, что хранит его,
 Застеклена любимыми глазами.

 Мои глаза с твоими так дружны,
 Моими я тебя в душе рисую.
 Через твои с небесной вышины
 Заглядывает солнце в мастерскую.

 Увы, моим глазам через окно
 Твое увидеть сердце не дано.",сонета
525," Кто под звездой счастливою рожден -
 Гордится славой, титулом и властью.
 А я судьбой скромнее награжден,
 И для меня любовь - источник счастья.

 Под солнцем пышно листья распростер
 Наперсник принца, ставленник вельможи.
 Но гаснет солнца благосклонный взор,
 И золотой подсолнух гаснет тоже.

 Военачальник, баловень побед,
 В бою последнем терпит пораженье,
 И всех его заслуг потерян след.
 Его удел - опала и забвенье.

 Но нет угрозы титулам моим
 Пожизненным: любил, люблю, любим.",сонета
526," Покорный данник, верный королю,
 Я, движимый почтительной любовью,
 К тебе посольство письменное шлю,
 Лишенное красот и острословья.

 Я не нашел тебя достойных слов.
 Но, если чувства верные оценишь,
 Ты этих бедных и нагих послов
 Своим воображением оденешь.

 А может быть, созвездья, что ведут
 Меня вперед неведомой дорогой,
 Нежданный блеск и славу придадут
 Моей судьбе, безвестной и убогой.

 Тогда любовь я покажу свою,
 А до поры во тьме ее таю.",сонета
527," Трудами изнурен, хочу уснуть,
 Блаженный отдых обрести в постели.
 Но только лягу, вновь пускаюсь в путь -
 В своих мечтах - к одной и той же цели.

 Мои мечты и чувства в сотый раз
 Идут к тебе дорогой пилигрима,
 И, не смыкая утомленных глаз,
 Я вижу тьму, что и слепому зрима.

 Усердным взором сердца и ума
 Во тьме тебя ищу, лишенный зренья.
 И кажется великолепной тьма,
 Когда в нее ты входишь светлой тенью.

 Мне от любви покоя не найти.
 И днем и ночью - я всегда в пути.",сонета
528," Как я могу усталость превозмочь,
 Когда лишен я благости покоя?
 Тревоги дня не облегчает ночь,
 А ночь, как день, томит меня тоскою.

 И день и ночь - враги между собой -
 Как будто подают друг другу руки.
 Тружусь я днем, отвергнутый судьбой,
 А по ночам не сплю, грустя в разлуке.

 Чтобы к себе расположить рассвет,
 Я сравнивал с тобою день погожий
 И смуглой ночи посылал привет,
 Сказав, что звезды на тебя похожи.

 Но все трудней мой следующий день,
 И все темней грядущей ночи тень.",сонета
529," Когда в раздоре с миром и судьбой,
 Припомнив годы, полные невзгод,
 Тревожу я бесплодною мольбой
 Глухой и равнодушный небосвод

 И, жалуясь на горестный удел,
 Готов меняться жребием своим
 С тем, кто в искусстве больше преуспел,
 Богат надеждой и людьми любим, -

 Тогда, внезапно вспомнив о тебе,
 Я малодушье жалкое кляну,
 И жаворонком, вопреки судьбе,
 Моя душа несется в вышину.

 С твоей любовью, с памятью о ней
 Всех королей на свете я сильней.",сонета
530," Когда на суд безмолвных, тайных дум
 Я вызываю голоса былого, -
 Утраты все приходят мне на ум,
 И старой болью я болею снова.

 Из глаз, не знавших слез, я слезы лью
 О тех, кого во тьме таит могила,
 Ищу любовь погибшую мою
 И все, что в жизни мне казалось мило.

 Веду я счет потерянному мной
 И ужасаюсь вновь потере каждой,
 И вновь плачу я дорогой ценой
 За то, за что платил уже однажды!

 Но прошлое я нахожу в тебе
 И все готов простить своей судьбе.",сонета
531," В твоей груди я слышу все сердца,
 Что я считал сокрытыми в могилах.
 В чертах прекрасных твоего лица
 Есть отблеск лиц, когда-то сердцу милых.

 Немало я над ними пролил слез,
 Склоняясь ниц у камня гробового.
 Но, видно, рок на время их унес -
 И вот теперь встречаемся мы снова.

 В тебе нашли последний свой приют
 Мне близкие и памятные лица,
 И все тебе с поклоном отдают
 Моей любви растраченной частицы.

 Всех дорогих в тебе я нахожу
 И весь тебе - им всем - принадлежу.",сонета
532," О, если ты тот день переживешь,
 Когда меня накроет смерть доскою,
 И эти строчки бегло перечтешь,
 Написанные дружеской рукою, -

 Сравнишь ли ты меня и молодежь?
 Ее искусство выше будет вдвое.
 Но пусть я буду по-милу хорош
 Тем, что при жизни полон был тобою.

 Ведь если бы я не отстал в пути, -
 С растущим веком мог бы я расти
 И лучшие принес бы посвященья
 Среди певцов иного поколенья.

 Но так как с мертвым спор ведут они, -
 Во мне любовь, в них мастерство цени!",сонета
533," Я наблюдал, как солнечный восход
 Ласкает горы взором благосклонным,
 Потом улыбку шлет лугам зеленым
 И золотит поверхность бледных вод.

 Но часто позволяет небосвод
 Слоняться тучам перед светлым троном.
 Они ползут над миром омраченным,
 Лишая землю царственных щедрот.

 Так солнышко мое .взошло на час,
 Меня дарами щедро осыпая.
 Подкралась туча хмурая, слепая,
 И нежный свет любви моей угас.

 Но не ропщу я на печальный жребий, -
 Бывают тучи на земле, как в небе.",сонета
534," Блистательный мне был обещан день,
 И без плаща я свой покинул дом.
 Но облаков меня догнала тень,
 Настигла буря с градом и дождем.

 Пускай потом, пробившись из-за туч,
 Коснулся нежно моего чела,
 Избитого дождем, твой кроткий луч, -
 Ты исцелить мне раны не могла.

 Меня не радует твоя печаль,
 Раскаянье твое не веселит.
 Сочувствие обидчика едва ль
 Залечит язвы жгучие обид.

 Но слез твоих, жемчужных слез ручьи,
 Как ливень, смыли все грехи твои!",сонета
535," Ты не грусти, сознав свою вину.
 Нет розы без шипов; чистейший ключ
 Мутят песчинки; солнце и луну
 Скрывает тень затменья или туч.

 Мы все грешны, и я не меньше всех
 Грешу в любой из этих горьких строк,
 Сравненьями оправдывая грех,
 Прощая беззаконно твой порок.

 Защитником я прихожу на суд,
 Чтобы служить враждебной стороне.
 Моя любовь и ненависть ведут
 Войну междоусобную во мне.

 Хоть ты меня ограбил, милый вор,
 Но я делю твой грех и приговор.",сонета
536," Признаюсь я, что двое мы с тобой,
 Хотя в любви мы существо одно.
 Я не хочу, чтоб мой порок любой
 На честь твою ложился, как пятно.

 Пусть нас в любви одна связует нить,
 Но в жизни горечь разная у нас.
 Она любовь не может изменить,
 Но у любви крадет за часом час.

 Как осужденный, права я лишен
 Тебя при всех открыто узнавать,
 И ты принять не можешь мой поклон,
 Чтоб не легла на честь твою печать.

 Ну что ж, пускай!.. Я так тебя люблю.
 Что весь я твой и честь твою делю!",сонета
537," Как радует отца на склоне дней
 Наследников отвага молодая,
 Так. правдою и славою твоей
 Любуюсь я, бесславно увядая.

 Великодушье, знатность, красота,
 И острый ум, и сила, и здоровье -
 Едва ль не каждая твоя черта
 Передается мне с твоей любовью.

 Не беден я, не слаб, не одинок,
 И тень любви, что на меня ложится,
 Таких щедрот несет с собой поток,
 Что я живу одной ее частицей.

 Все, что тебе могу я пожелать,
 Нисходит от тебя как благодать.",сонета
538," Неужто музе не хватает темы,
 Когда ты можешь столько подарить
 Чудесных дум, которые не все мы
 Достойны на бумаге повторить.

 И если я порой чего-то стою,
 Благодари себя же самого.
 Тот поражен душевной немотою,
 Кто в честь твою не скажет ничего.

 Для нас ты будешь музою десятой
 И в десять раз прекрасней остальных,
 Чтобы стихи, рожденные когда-то,
 Мог пережить тобой внушенный стих.

 Пусть будущие славят поколенья
 Нас за труды, тебя - за вдохновенье.",сонета
539," О, как тебе хвалу я воспою,
 Когда с тобой одно мы существо?
 Нельзя же славить красоту свою,
 Нельзя хвалить себя же самого.

 Затем-то мы и существуем врозь,
 Чтоб оценил я прелесть красоты
 И чтоб тебе услышать довелось
 Хвалу, которой стоишь только ты.

 Разлука тяжела нам, как недуг,
 Но временами одинокий путь
 Счастливейшим мечтам дает досуг
 И позволяет время обмануть.

 Разлука сердце делит пополам,
 Чтоб славить друга легче было нам.",сонета
540," Все страсти, все любви мои возьми, -
 От этого приобретешь ты мало.
 Все, что любовью названо людьми,
 И без того тебе принадлежало.

 Тебе, мои друг, не ставлю я в вину,
 Что ты владеешь тем, чем я владею.
 Нет, я в одном тебя лишь упрекну,
 Что пренебрег любовью ты моею.

 Ты нищего лишил его сумы.
 Но я простил пленительного вора.
 Любви обиды переносим мы
 Трудней, чем яд открытого раздора.

 О ты, чье зло мне кажется добром.
 Убей меня, но мне не будь врагом!",сонета
541," Беспечные обиды юных лет,
 Что ты наносишь мне, не зная сам,
 Когда меня в твоем сознанье нет, -
 К лицу твоим летам, твоим чертам.

 Приветливый, - ты лестью окружен,
 Хорош собой, - соблазну ты открыт.
 А перед лаской искушенных жен
 Сын женщины едва ли устоит.

 Но жалко, что в избытке юных сил
 Меня не обошел ты стороной
 И тех сердечных уз не пощадил,
 Где должен был нарушить долг двойной.

 Неверную своей красой пленя,
 Ты дважды правду отнял у меня.",сонета
542," Полгоря в том, что ты владеешь ею,
 Но сознавать и видеть, что она
 Тобой владеет, - вдвое мне больнее.
 Твоей любви утрата мне страшна.

 Я сам для вас придумал оправданье:
 Любя меня, ее ты полюбил.
 А милая тебе дарит свиданья
 За то, что мне ты бесконечно мил.

 И если мне терять необходимо, -
 Свои потери вам я отдаю:
 Ее любовь нашел мой друг любимый,
 Любимая нашла любовь твою.

 Но если друг и я - одно и то же,
 То я, как прежде, ей всего дороже...",сонета
543," Смежая веки, вижу я острей.
 Открыв глаза, гляжу, не замечая,
 Но светел темный взгляд моих очей,
 Когда во сне к тебе их обращаю.

 И если так светла ночная тень -
 Твоей неясной тени отраженье, -
 То как велик твой свет в лучистый день,
 Насколько явь светлее сновиденья!

 Каким бы счастьем было для меня -
 Проснувшись утром, увидать воочью
 Тот ясный лик в лучах живого дня,
 Что мне светил туманно мертвой ночью.

 День без тебя казался ночью мне,
 А день я видел по ночам во сне.",сонета
544," Когда бы мыслью стала эта плоть, -
 О, как легко, наперекор судьбе,
 Я мог бы расстоянье побороть
 И в тот же миг перенестись к тебе.

 Будь я в любой из отдаленных стран,
 Я миновал бы тридевять земель.
 Пересекают мысли океан
 С той быстротой, с какой наметят цель.

 Пускай моя душа - огонь и дух,
 Но за мечтой, родившейся в мозгу,
 Я, созданный из элементов двух -
 Земли с водой, - угнаться не могу.

 Земля, - к земле навеки я прирос,
 Вода, - я лью потоки горьких слез.",сонета
545," Другие две основы мирозданья -
 Огонь и воздух - более легки.
 Дыханье мысли и огонь желанья
 Я шлю к тебе, пространству вопреки.

 Когда они - две вольные стихии -
 К тебе любви посольством улетят,
 Со мною остаются остальные
 И тяжестью мне душу тяготят.

 Тоскую я, лишенный равновесья,
 Пока стихии духа и огня
 Ко мне обратно не примчатся с вестью,
 Что друг здоров и помнит про меня.

 Как счастлив я!.. Но вновь через мгновенье
 Летят к тебе и мысли и стремленья.",сонета
546," Мой глаз к сердце - издавна в борьбе:
 Они тебя не могут поделить.
 Мой глаз твой образ требует себе,
 А сердце в сердце хочет утаить.

 Клянется сердце верное, что ты
 Невидимо для глаз хранишься в нем.
 А глаз уверен, что твои черты
 Хранит он в чистом зеркале своем.

 Чтоб рассудить междоусобный спор,
 Собрались мысли за столом суда
 И помирить решили ясный взор
 И дорогое сердце навсегда.

 Они на части разделили клад,
 Доверив сердце сердцу, взгляду - взгляд.",сонета
547," У сердца с глазом - тайный договор:
 Они друг другу облегчают муки,
 Когда тебя напрасно ищет взор
 И сердце задыхается в разлуке.

 Твоим изображеньем зоркий глаз
 Дает и сердцу любоваться вволю.
 А сердце глазу в свой урочный час
 Мечты любовной уступает долю.

 Так в помыслах моих иль во плоти
 Ты предо мной в мгновение любое.
 Не дальше мысли можешь ты уйти.
 Я неразлучен с ней, она - с тобою.

 Мой взор тебя рисует и во сне
 И будит сердце, спящее во мне.",сонета
548," Заботливо готовясь в дальний путь,
 Я безделушки запер на замок,
 Чтоб на мое богатство посягнуть
 Незваный гость какой-нибудь не мог.

 А ты, кого мне больше жизни жаль,
 Пред кем и золото - блестящий сор,
 Моя утеха и моя печаль,
 Тебя любой похитить может вор.

 В каком ларце таить мне божество,
 Чтоб сохранить навеки взаперти?
 Где, как не в тайне сердца моего,
 Откуда ты всегда вольна уйти.

 Боюсь, и там нельзя укрыть алмаз,
 Приманчивый для самых честных глаз!",сонета
549," В тот черный день (пусть он минует нас!),
 Когда увидишь все мои пороки,
 Когда терпенья истощишь запас
 И мне объявишь приговор жестокий,

 Когда, со мной сойдясь в толпе людской,
 Меня едва подаришь взглядом ясным,
 И я увижу холод и покой
 В твоем лице, по-прежнему прекрасном, -

 В тот день поможет горю моему
 Сознание, что я тебя не стою,
 И руку я в присяге подниму,
 Все оправдав своей неправотою.

 Меня оставить вправе ты, мой друг,
 А у меня для счастья нет заслуг.",сонета
550," Как тяжко мне, в пути взметая пыль,
 Не ожидая дальше ничего,
 Отсчитывать уныло, сколько миль
 Отъехал я от счастья своего.

 Усталый конь, забыв былую прыть,
 Едва трусит лениво подо мной, -
 Как будто знает: незачем спешить
 Тому, кто разлучен с душой родной.

 Хозяйских шпор не слушается он
 И только ржаньем шлет мне свой укор.
 Меня больнее ранит этот стон,
 Чем бедного коня - удары шпор.

 Я думаю, с тоскою глядя вдаль:
 За мною - радость, впереди - печаль.",сонета
551," Так я оправдывал несносный нрав
 Упрямого, ленивого коня,
 Который был в своем упрямстве прав,
 Когда в изгнанье шагом вез меня.

 Но будет непростительным грехом,
 Коль он обратно так же повезет.
 Да поскачи на вихре я верхом,
 Я думал бы: как тихо он ползет!

 Желанья не догонит лучший конь,
 Когда оно со ржаньем мчится вскачь.
 Оно легко несется, как огонь,
 И говорит ленивейшей из кляч:

 - Ты, бедная, шажком себе иди,
 А я помчусь на крыльях впереди!",сонета
552," Как богачу, доступно мне в любое
 Мгновение сокровище мое.
 Но знаю я, что хрупко острие
 Минут счастливых, данных мне судьбою.

 Нам праздники, столь редкие в году,
 Несут с собой тем большее веселье.
 И редко расположены в ряду
 Других камней алмазы ожерелья.

 Пускай скрывает время, как ларец,
 Тебя, мой друг, венец мой драгоценный,
 Но счастлив я, когда алмаз свой пленный
 Оно освобождает наконец.

 Ты мне даришь и торжество свиданья,
 И трепетную радость ожиданья.",сонета
553," Какою ты стихией порожден?
 Все по одной отбрасывают тени,
 А за тобою вьется миллион
 Твоих теней, подобий, отражений.

 Вообразим Адониса портрет, -
 С тобой он схож, как слепок твой дешевый.
 Елене в древности дивился свет.
 Ты - древнего искусства образ новый.

 Невинную весну и зрелый год
 Хранит твой облик, внутренний и внешний:
 Как время жатвы, полон ты щедрот,
 А видом день напоминаешь вешний.

 Все, что прекрасно, мы зовем твоим.
 Но с чем же сердце верное сравним?",сонета
554," Прекрасное прекрасней во сто крат,
 Увенчанное правдой драгоценной.
 Мы в нежных розах ценим аромат,
 В их пурпуре живущий сокровенно.

 Пусть у цветов, где свил гнездо порок,
 И стебель, и шипы, и листья те же,
 И так же пурпур лепестков глубок,
 И тот же венчик, что у розы свежей, -

 Они цветут, не радуя сердец,
 И вянут, отравляя нам дыханье.
 А у душистых роз иной конец:

 Их душу перельют в благоуханье.

 Когда погаснет блеск очей твоих,
 Вся прелесть правды перельется в стих.",сонета
555," Замшелый мрамор царственных могил
 Исчезнет раньше этих веских слов,
 В которых я твой образ сохранил.
 К ним не пристанет пыль и грязь веков.

 Пусть опрокинет статуи война,
 Мятеж развеет каменщиков труд,
 Но врезанные в память письмена
 Бегущие столетья не сотрут.

 Ни смерть не увлечет тебя на дно,
 Ни темного забвения вражда.
 Тебе с потомством дальним суждено,
 Мир износив, увидеть день суда.

 Итак, до пробуждения живи
 В стихах, в сердцах, исполненных любви!",сонета
